,ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
1795,T-01fc55,A-faa28c,25-07-2023,27-07-2023 22:00,70,urgent,22,5.0,False
1796,T-d1168e,A-65a46c,09-04-2024,11-04-2024 03:00,51,urgent,103,5.0,False
1797,T-23bb61,A-756192,16-06-2024,17-06-2024 12:00,36,low,171,3.0,False
1799,T-ed8926,A-32728c,11-03-2023,12-03-2023 05:00,29,medium,72,4.0,False
1800,T-675f77,A-af0cd2,16-08-2023,18-08-2023 10:00,58,low,173,-1.0,False
1801,T-0134fb,A-c16101,08-12-2024,09-12-2024 10:00,34,urgent,70,-1.0,True
1802,T-5cfb64,A-5a92e7,15-08-2024,17-08-2024 21:00,69,low,136,-1.0,False
1803,T-27abc5,A-4c56c9,06-01-2024,08-01-2024 02:00,50,high,61,3.0,False
1804,T-0b8b7d,A-3b5cd1,18-04-2023,19-04-2023 00:00,24,low,53,-1.0,False
1805,T-30849e,A-e51ec7,03-03-2023,03-03-2023 15:00,15,low,99,-1.0,False
1806,T-5dc1bf,A-86cdb4,29-03-2024,30-03-2024 09:00,33,urgent,129,-1.0,False
1807,T-0cfcc4,A-69fad4,13-09-2024,13-09-2024 01:00,1,urgent,164,4.0,False
1808,T-1f3e8a,A-f03140,08-05-2023,08-05-2023 12:00,12,medium,132,-1.0,False
1809,T-4bfec4,A-09316c,12-11-2024,13-11-2024 16:00,40,low,105,3.0,False
1810,T-2fdfe5,A-05d3b3,14-05-2024,15-05-2024 15:00,39,low,114,4.0,False
1811,T-07ff37,A-b54c01,07-01-2024,08-01-2024 18:00,42,high,106,-1.0,False
1812,T-484790,A-0f6450,13-12-2023,14-12-2023 18:00,42,urgent,102,-1.0,False
1813,T-37b3f3,A-e40f45,26-02-2024,26-02-2024 21:00,21,high,132,5.0,False
1814,T-a96055,A-e43bf7,27-11-2024,29-11-2024 01:00,49,medium,9,4.0,False
1815,T-a1823c,A-50bb9f,17-08-2024,19-08-2024 08:00,56,urgent,25,-1.0,False
1816,T-5faeda,A-92a333,03-06-2023,03-06-2023 04:00,4,high,55,-1.0,False
1817,T-ac9630,A-13466a,11-11-2023,11-11-2023 05:00,5,high,130,5.0,False
1819,T-37e292,A-ac14bb,12-06-2024,13-06-2024 04:00,28,low,38,4.0,False
1820,T-4c0c16,A-6dee43,19-07-2024,21-07-2024 21:00,69,urgent,108,-1.0,False
1821,T-2873de,A-10b8f2,31-01-2024,31-01-2024 12:00,12,low,59,3.0,False
1822,T-b5076f,A-712533,07-08-2024,09-08-2024 19:00,67,medium,53,3.0,False
1823,T-68fee5,A-5ed98d,12-03-2024,12-03-2024 16:00,16,urgent,114,-1.0,False
1824,T-3329cb,A-592832,30-04-2024,30-04-2024 09:00,9,low,123,5.0,False
1825,T-38a3f8,A-5c9849,14-12-2023,16-12-2023 18:00,66,low,41,-1.0,False
1826,T-f2c439,A-f6b2fb,18-04-2023,20-04-2023 21:00,69,medium,70,3.0,False
1827,T-39424e,A-ccc747,05-08-2024,05-08-2024 05:00,5,medium,137,-1.0,True
1828,T-856bdd,A-508199,17-08-2024,19-08-2024 00:00,48,low,52,-1.0,False
1829,T-c9a926,A-6a4e2d,15-09-2024,15-09-2024 15:00,15,low,126,5.0,True
1830,T-c7f28d,A-ffc04f,17-08-2023,17-08-2023 14:00,14,low,9,-1.0,True
1831,T-1a8ff8,A-e61e98,22-04-2023,22-04-2023 02:00,2,low,44,5.0,True
1832,T-6ff72c,A-241e75,02-09-2024,03-09-2024 02:00,26,high,178,5.0,False
1834,T-ab7721,A-22f2df,24-03-2023,26-03-2023 13:00,61,urgent,19,-1.0,False
1835,T-ae3a16,A-186a44,19-06-2024,21-06-2024 03:00,51,low,97,-1.0,False
1836,T-9aee85,A-9ee962,26-05-2024,27-05-2024 15:00,39,medium,155,-1.0,False
1837,T-e17f8c,A-ac85cd,02-02-2024,02-02-2024 17:00,17,low,66,4.0,False
1838,T-31cd64,A-eb7c38,13-02-2023,14-02-2023 17:00,41,urgent,33,4.0,False
1839,T-814d7e,A-313be3,09-11-2024,10-11-2024 15:00,39,low,141,5.0,True
1840,T-984352,A-417d2f,15-02-2023,15-02-2023 10:00,10,high,129,4.0,False
1842,T-7af423,A-149a69,28-08-2024,28-08-2024 09:00,9,medium,172,4.0,False
1843,T-162d1f,A-a0ca4e,20-08-2023,22-08-2023 12:00,60,high,77,4.0,True
1844,T-b2925a,A-eb7fac,15-01-2024,17-01-2024 23:00,71,low,172,-1.0,False
1845,T-e3507b,A-e98302,28-02-2023,28-02-2023 14:00,14,high,95,4.0,False
1846,T-88abc2,A-ad64c6,13-10-2024,13-10-2024 12:00,12,high,159,-1.0,False
1847,T-b348cc,A-cbd1a3,22-07-2023,23-07-2023 09:00,33,urgent,145,4.0,False
1848,T-42f242,A-922109,12-04-2024,14-04-2024 01:00,49,high,104,3.0,False
1849,T-1df364,A-c70870,06-05-2024,06-05-2024 19:00,19,medium,127,4.0,False
1850,T-6b8b96,A-d27f50,27-03-2023,29-03-2023 12:00,60,urgent,101,3.0,False
1851,T-2fa50a,A-b9f5b1,10-02-2023,11-02-2023 13:00,37,medium,17,4.0,False
1852,T-f4bc90,A-503d5a,28-04-2023,28-04-2023 11:00,11,high,27,3.0,False
1853,T-fecc33,A-712f1c,07-09-2023,08-09-2023 07:00,31,low,121,3.0,False
1854,T-a2665a,A-cea1f0,11-10-2024,12-10-2024 04:00,28,urgent,161,4.0,False
1855,T-b77fc1,A-558c72,10-05-2023,12-05-2023 18:00,66,high,83,-1.0,False
1856,T-42c4fb,A-17939a,18-08-2023,18-08-2023 08:00,8,urgent,50,-1.0,False
1857,T-7a1469,A-503d5a,02-05-2024,04-05-2024 16:00,64,medium,27,-1.0,False
1858,T-186d63,A-cbbe12,08-08-2024,09-08-2024 02:00,26,medium,40,-1.0,False
1859,T-581c3c,A-4c56c9,05-10-2024,06-10-2024 05:00,29,high,8,3.0,False
1860,T-93e27e,A-8bde0c,06-08-2023,08-08-2023 07:00,55,high,42,4.0,False
1861,T-5ac967,A-4814a3,08-03-2023,08-03-2023 12:00,12,urgent,161,-1.0,False
1862,T-6086c6,A-cd458b,08-09-2024,08-09-2024 02:00,2,urgent,84,5.0,False
1863,T-ca2383,A-81edc3,20-05-2024,22-05-2024 12:00,60,high,79,5.0,False
1864,T-271d67,A-40a557,27-10-2024,27-10-2024 01:00,1,urgent,1,-1.0,False
1865,T-2a6f2e,A-cc98bc,24-03-2023,24-03-2023 01:00,1,low,159,4.0,False
1866,T-7cab7d,A-c37cab,15-01-2024,15-01-2024 01:00,1,low,28,4.0,False
1867,T-1ce30f,A-82d8a6,13-11-2024,14-11-2024 02:00,26,medium,37,-1.0,False
1868,T-ea65ad,A-8b0451,30-01-2024,30-01-2024 06:00,6,medium,79,4.0,False
1870,T-0111f8,A-96e141,15-04-2024,15-04-2024 23:00,23,high,95,5.0,False
1871,T-d82e4d,A-f446b6,29-06-2023,01-07-2023 03:00,51,urgent,120,-1.0,False
1872,T-e5a027,A-40a557,24-06-2024,24-06-2024 01:00,1,urgent,44,-1.0,False
1873,T-b123d2,A-32fb14,05-09-2024,05-09-2024 07:00,7,low,89,4.0,False
1875,T-46e5ce,A-089363,06-09-2024,08-09-2024 11:00,59,high,46,4.0,False
1876,T-e481c6,A-856b1e,01-08-2023,03-08-2023 03:00,51,low,22,-1.0,False
1877,T-9d8a29,A-c222ab,16-07-2024,17-07-2024 13:00,37,urgent,131,-1.0,False
1878,T-bafc8d,A-c42f1f,14-11-2023,14-11-2023 01:00,1,high,122,-1.0,True
1879,T-94b674,A-f25509,20-10-2023,21-10-2023 20:00,44,urgent,78,-1.0,False
1880,T-92101f,A-202b67,12-02-2024,13-02-2024 11:00,35,high,51,5.0,False
1881,T-cd3896,A-17939a,14-05-2024,15-05-2024 02:00,26,high,35,5.0,False
1882,T-b52677,A-53f4e3,11-03-2023,11-03-2023 06:00,6,high,138,3.0,False
1883,T-3ef55f,A-098560,02-09-2023,02-09-2023 01:00,1,high,174,3.0,True
1885,T-d2f0e5,A-8b0451,27-12-2023,27-12-2023 20:00,20,urgent,17,-1.0,False
1886,T-a2f9f7,A-f19b24,05-11-2023,07-11-2023 10:00,58,medium,75,4.0,False
1887,T-d9600d,A-98a59a,18-12-2024,19-12-2024 03:00,27,urgent,106,4.0,False
1888,T-287662,A-a7bd4b,07-11-2024,08-11-2024 16:00,40,medium,57,3.0,False
1889,T-7932c2,A-f17767,28-01-2024,28-01-2024 09:00,9,urgent,132,5.0,False
1890,T-1cf7fa,A-39ddf4,14-10-2024,14-10-2024 12:00,12,high,21,4.0,False
1891,T-24d5c4,A-4f18f0,20-03-2024,22-03-2024 08:00,56,high,79,4.0,False
1892,T-7d2f68,A-fd7ad3,17-10-2024,19-10-2024 11:00,59,low,167,5.0,False
1893,T-d5e980,A-22d9d2,21-06-2023,21-06-2023 18:00,18,low,137,4.0,False
1894,T-d80204,A-684255,11-08-2024,12-08-2024 05:00,29,medium,6,5.0,False
1895,T-ae53a2,A-0532a9,29-01-2024,31-01-2024 11:00,59,low,165,-1.0,False
1896,T-056a79,A-c43359,23-05-2024,24-05-2024 08:00,32,urgent,103,-1.0,False
1897,T-27e2a5,A-9f9299,11-09-2024,13-09-2024 19:00,67,low,42,-1.0,False
1898,T-f73830,A-51ec1b,11-09-2024,13-09-2024 23:00,71,low,174,-1.0,True
1899,T-182de8,A-993085,07-06-2024,08-06-2024 07:00,31,low,108,-1.0,False
1900,T-cb1b0e,A-a33200,12-05-2024,14-05-2024 08:00,56,urgent,46,5.0,False
1901,T-54b828,A-c42f1f,27-02-2024,27-02-2024 22:00,22,low,150,5.0,False
1902,T-f0ff14,A-b179bf,02-11-2024,02-11-2024 12:00,12,urgent,17,-1.0,False
1903,T-72f058,A-118d55,16-02-2023,16-02-2023 09:00,9,high,82,-1.0,False
1904,T-ed12da,A-702032,30-03-2023,31-03-2023 12:00,36,medium,34,3.0,False
1905,T-b3f296,A-05f0e5,04-10-2023,04-10-2023 11:00,11,high,91,4.0,False
1906,T-2bec1c,A-6dee43,07-11-2024,07-11-2024 15:00,15,high,51,-1.0,False
1907,T-22afc4,A-cdf020,13-04-2024,14-04-2024 11:00,35,urgent,3,4.0,False
1908,T-8e58b9,A-cc1d8d,06-08-2024,06-08-2024 03:00,3,high,106,4.0,False
1909,T-01387f,A-854864,26-03-2024,27-03-2024 21:00,45,low,74,5.0,False
1910,T-9f4e20,A-7a0d69,04-07-2024,05-07-2024 12:00,36,urgent,83,-1.0,False
1911,T-374bd7,A-038089,14-05-2023,14-05-2023 17:00,17,low,36,-1.0,False
1912,T-a65795,A-d77f4c,30-06-2023,30-06-2023 08:00,8,urgent,82,5.0,False
1913,T-d552c8,A-94f8c9,21-02-2024,21-02-2024 22:00,22,urgent,93,5.0,False
1914,T-c6ebe1,A-331424,15-03-2023,15-03-2023 20:00,20,medium,154,-1.0,False
1915,T-2f3247,A-716841,25-04-2024,25-04-2024 04:00,4,low,48,4.0,False
1916,T-5117fb,A-c7e58b,11-12-2023,13-12-2023 17:00,65,medium,64,3.0,False
1917,T-c1b39d,A-92a333,05-06-2024,06-06-2024 20:00,44,low,103,-1.0,True
1918,T-f99a2c,A-4a267b,26-04-2023,26-04-2023 01:00,1,medium,61,3.0,False
1919,T-83edca,A-3f9cc0,01-05-2024,01-05-2024 12:00,12,urgent,99,5.0,True
1920,T-721dbc,A-53f4e3,13-10-2023,13-10-2023 12:00,12,urgent,54,-1.0,False
1921,T-592ec1,A-544d0a,23-05-2023,24-05-2023 03:00,27,low,161,5.0,False
1923,T-381eff,A-9f9299,28-12-2024,29-12-2024 11:00,35,low,139,5.0,False
1924,T-115c3c,A-95b24a,01-02-2024,01-02-2024 09:00,9,medium,162,5.0,False
1925,T-3d0cfa,A-1e6fc3,15-04-2023,15-04-2023 23:00,23,urgent,50,3.0,False
1926,T-ac71c9,A-186a44,18-01-2024,18-01-2024 08:00,8,high,155,3.0,False
1927,T-bf29da,A-0cc442,29-04-2024,01-05-2024 10:00,58,urgent,110,3.0,False
1928,T-b3feb3,A-f5641b,14-09-2024,16-09-2024 21:00,69,high,121,3.0,True
1929,T-c6fa3a,A-7c6b6b,04-06-2023,06-06-2023 05:00,53,low,96,5.0,False
1930,T-b5fa1f,A-44dc83,07-10-2023,07-10-2023 16:00,16,medium,57,-1.0,False
1931,T-d51d42,A-ba6516,08-03-2023,08-03-2023 09:00,9,low,149,5.0,False
1932,T-ba8b3a,A-d4ac0e,18-06-2023,18-06-2023 22:00,22,high,40,4.0,False
1933,T-dba043,A-32fb14,17-06-2024,19-06-2024 14:00,62,urgent,60,5.0,False
1934,T-0bb5ac,A-7920cc,21-10-2024,21-10-2024 13:00,13,low,9,-1.0,False
1935,T-cff159,A-180abf,15-08-2023,17-08-2023 17:00,65,medium,138,-1.0,False
1936,T-2b5ff8,A-0651a4,12-09-2024,14-09-2024 18:00,66,high,32,5.0,False
1937,T-79d436,A-05f0e5,25-01-2023,25-01-2023 20:00,20,high,177,4.0,False
1938,T-8da35c,A-7f4db3,14-03-2023,14-03-2023 15:00,15,urgent,60,3.0,False
1939,T-611dd3,A-44dc83,02-03-2024,04-03-2024 11:00,59,high,169,5.0,False
1940,T-12a740,A-87aa7b,29-12-2024,29-12-2024 22:00,22,urgent,147,-1.0,False
1941,T-9656b4,A-f51f16,10-07-2024,12-07-2024 10:00,58,urgent,172,-1.0,False
1942,T-10fc64,A-7f4db3,09-08-2024,09-08-2024 12:00,12,medium,75,-1.0,False
1943,T-069c43,A-1986ca,08-04-2024,10-04-2024 02:00,50,high,53,3.0,False
1944,T-263799,A-d4e0d4,15-02-2024,16-02-2024 05:00,29,medium,6,-1.0,False
1945,T-89a21e,A-b07b56,30-10-2024,01-11-2024 07:00,55,high,113,-1.0,False
1946,T-0ba1a8,A-f25509,05-11-2023,07-11-2023 06:00,54,urgent,72,5.0,False
1947,T-7e4e70,A-20736a,08-06-2024,09-06-2024 23:00,47,low,26,5.0,False
1948,T-20af37,A-faa28c,30-10-2024,01-11-2024 06:00,54,low,174,-1.0,False
1949,T-d5f42b,A-18793f,11-10-2023,13-10-2023 18:00,66,low,81,3.0,False
1950,T-d895b8,A-ed510f,04-05-2023,05-05-2023 08:00,32,low,45,3.0,False
1951,T-db932a,A-9779ad,28-10-2024,28-10-2024 10:00,10,urgent,92,-1.0,False
1952,T-784b41,A-dcc3f1,10-10-2023,10-10-2023 23:00,23,medium,21,4.0,False
1953,T-fdf135,A-34ea2f,04-01-2023,05-01-2023 20:00,44,urgent,65,4.0,False
1954,T-7905fa,A-55f257,10-12-2023,11-12-2023 19:00,43,low,175,-1.0,False
1955,T-4a53fe,A-e40f45,12-07-2024,14-07-2024 01:00,49,low,153,-1.0,False
1956,T-0238f9,A-443b7c,19-07-2024,19-07-2024 05:00,5,medium,81,4.0,False
1957,T-762081,A-068fc6,24-01-2023,25-01-2023 19:00,43,urgent,118,5.0,False
1958,T-8e6d12,A-6f50ae,14-11-2024,14-11-2024 01:00,1,high,83,4.0,False
1959,T-fcfcf7,A-89ee83,13-02-2024,13-02-2024 05:00,5,low,82,4.0,False
1960,T-fe6445,A-a865bd,05-06-2024,05-06-2024 21:00,21,urgent,9,-1.0,False
1961,T-ce0f83,A-296d7c,24-07-2024,27-07-2024 00:00,72,urgent,68,3.0,False
1962,T-5752a2,A-95b24a,18-07-2023,19-07-2023 23:00,47,urgent,82,4.0,False
1963,T-c1ac80,A-342303,25-10-2023,27-10-2023 18:00,66,high,125,4.0,False
1964,T-7eaf4c,A-86902e,12-01-2024,13-01-2024 10:00,34,low,63,3.0,False
1965,T-7f775b,A-59f724,23-01-2024,23-01-2024 03:00,3,high,154,4.0,False
1966,T-e11f4e,A-92a333,18-11-2023,18-11-2023 20:00,20,medium,64,-1.0,False
1967,T-bbad1e,A-3793ee,23-11-2023,25-11-2023 04:00,52,low,178,-1.0,False
1968,T-e0d92c,A-31ab9a,27-12-2023,27-12-2023 23:00,23,urgent,37,-1.0,False
1969,T-6533ba,A-90a8c8,07-04-2024,08-04-2024 03:00,27,medium,1,3.0,False
1970,T-2b3584,A-f9cc74,14-02-2024,15-02-2024 09:00,33,low,120,5.0,False
1971,T-9d29d0,A-34ea2f,30-12-2023,31-12-2023 21:00,45,low,60,-1.0,False
1972,T-c6eb1f,A-2b9d3e,24-06-2024,25-06-2024 19:00,43,urgent,43,-1.0,False
1973,T-7f7908,A-78f02b,10-01-2023,10-01-2023 08:00,8,low,2,3.0,False
1974,T-508ea0,A-9289f6,21-10-2023,21-10-2023 12:00,12,high,53,3.0,False
1975,T-f402a9,A-e888d1,21-12-2023,22-12-2023 04:00,28,high,91,5.0,False
1976,T-731aca,A-139c3b,29-12-2023,29-12-2023 14:00,14,high,36,-1.0,False
1977,T-7a57cf,A-0f6450,21-08-2023,22-08-2023 07:00,31,medium,59,5.0,False
1979,T-922d49,A-7f6b86,20-12-2024,21-12-2024 07:00,31,urgent,114,4.0,False
1980,T-c6e82b,A-bc87bc,06-06-2024,07-06-2024 13:00,37,high,178,-1.0,False
1982,T-e7e186,A-443b7c,27-02-2024,29-02-2024 12:00,60,urgent,91,-1.0,False
1983,T-d980c3,A-4c38bc,14-04-2023,14-04-2023 11:00,11,urgent,20,-1.0,False
1984,T-5bc279,A-443b7c,22-03-2023,22-03-2023 23:00,23,urgent,18,5.0,False
1985,T-ffb356,A-65c341,15-10-2023,16-10-2023 23:00,47,high,93,4.0,False
1986,T-f1c022,A-e4bf56,10-04-2023,10-04-2023 18:00,18,high,73,3.0,False
1987,T-71d508,A-9b9fe9,15-06-2023,15-06-2023 22:00,22,low,180,5.0,False
1988,T-bf44a3,A-de24d5,16-11-2024,17-11-2024 21:00,45,high,103,-1.0,False
1989,T-5da5ab,A-bb3bd4,14-12-2024,14-12-2024 17:00,17,urgent,153,3.0,False
1990,T-0811d4,A-f6b2fb,29-10-2023,31-10-2023 10:00,58,medium,24,4.0,False
1991,T-a35ae1,A-80eeb6,30-01-2023,01-02-2023 20:00,68,high,38,-1.0,False
1992,T-ffdef9,A-1b707d,17-09-2023,18-09-2023 21:00,45,low,13,-1.0,False
1993,T-76632d,A-00bed1,16-05-2024,17-05-2024 03:00,27,high,46,-1.0,False
1994,T-cbc3ef,A-c4ea60,06-02-2023,08-02-2023 02:00,50,medium,51,3.0,False
1995,T-d9d697,A-417d2f,06-11-2024,08-11-2024 22:00,70,urgent,3,-1.0,False
1996,T-a9918a,A-b20d99,12-02-2023,14-02-2023 15:00,63,low,22,3.0,False
1997,T-e3c91a,A-d3c88e,29-04-2023,02-05-2023 00:00,72,high,16,4.0,False
1998,T-91c983,A-dfbd31,23-05-2023,23-05-2023 03:00,3,high,177,5.0,False
1999,T-ccf229,A-b2225d,10-07-2024,12-07-2024 12:00,60,high,24,-1.0,False
2000,T-000001,A-8bde0c,06-08-2023,08-08-2023 07:00,55,high,42,4.0,False
2002,T-000003,A-c42f1f,30-01-2024,01-02-2024 09:00,57,medium,140,4.0,False
2005,T-4b2bf5,A-e7a1e2,31-03-2024,01-04-2024 21:00,45,low,37,4.0,False
2006,T-000006,A-118d55,24-07-2023,25-07-2023 13:00,37,medium,47,5.0,False
2008,T-000008,A-b78bf8,15-04-2023,16-04-2023 00:00,24,urgent,7,3.0,False
2010,T-000009,A-bb3bd4,06-10-2024,06-10-2024 08:00,8,medium,63,3.0,False
2015,T-7a48cd,A-4c38bc,27-07-2024,29-07-2024 18:00,66,medium,37,4.0,False
2021,T-000010,A-7df7a7,24-04-2023,26-04-2023 02:00,50,high,5,5.0,False
2027,T-000015,A-f9cc74,09-12-2024,11-12-2024 02:00,50,medium,26,3.0,False
2035,T-00001b,A-13466a,24-06-2023,24-06-2023 21:00,21,high,77,5.0,False
2036,T-00001c,A-2789e3,06-01-2024,06-01-2024 20:00,20,medium,116,4.0,False
2041,T-000020,A-0cc442,29-04-2024,01-05-2024 10:00,58,urgent,110,3.0,False
2042,T-000021,A-50f3f7,17-04-2023,18-04-2023 06:00,30,urgent,155,5.0,True
2047,T-000025,A-659280,17-04-2023,17-04-2023 02:00,2,low,91,4.0,False
2050,T-000028,A-e98302,28-09-2023,01-10-2023 00:00,72,urgent,178,4.0,False
2052,T-00002a,A-59f724,19-09-2024,20-09-2024 02:00,26,medium,48,5.0,False
2053,T-00002b,A-b78bf8,15-09-2023,16-09-2023 16:00,40,low,93,5.0,False
2057,T-00002d,A-37f969,06-09-2023,06-09-2023 06:00,6,medium,5,4.0,False
2061,T-000030,A-781cc0,28-01-2024,30-01-2024 23:00,71,low,9,3.0,False
2062,T-000031,A-508199,05-03-2024,07-03-2024 12:00,60,low,123,3.0,False
2064,T-000033,A-9b9fe9,15-06-2023,15-06-2023 22:00,22,low,180,5.0,False
2071,T-000035,A-9bfc9f,01-03-2024,03-03-2024 10:00,58,low,72,3.0,False
2074,T-000037,A-474ad4,03-05-2024,03-05-2024 18:00,18,medium,76,5.0,False
2083,T-00003b,A-0f6450,08-04-2023,08-04-2023 16:00,16,medium,173,4.0,False
2097,T-000044,A-2ebb4b,03-07-2023,05-07-2023 03:00,51,high,124,3.0,False
2099,T-000045,A-ba6516,08-03-2023,08-03-2023 09:00,9,low,149,5.0,False
2100,T-000046,A-0f6450,24-04-2023,25-04-2023 04:00,28,low,46,3.0,False
2101,T-000047,A-a0ca4e,24-04-2023,24-04-2023 10:00,10,low,129,4.0,True
2111,T-000050,A-55f257,12-07-2024,14-07-2024 17:00,65,low,13,5.0,False
2116,T-000053,A-1e6fc3,08-03-2024,09-03-2024 09:00,33,low,120,3.0,False
2119,T-000055,A-ccabf0,22-04-2023,23-04-2023 11:00,35,high,156,4.0,False
2121,T-000057,A-3ce5b8,08-10-2023,09-10-2023 10:00,34,urgent,169,3.0,False
2127,T-000059,A-df10db,04-12-2023,06-12-2023 20:00,68,medium,46,3.0,True
2129,T-00005a,A-4a267b,17-05-2023,17-05-2023 07:00,7,low,166,5.0,False
2130,T-00005b,A-22d9d2,21-06-2023,21-06-2023 18:00,18,low,137,4.0,False
2131,T-00005c,A-32fb14,05-09-2024,05-09-2024 07:00,7,low,89,4.0,False
2133,T-00005d,A-e89151,01-04-2024,03-04-2024 06:00,54,medium,43,5.0,False
2134,T-00005e,A-3932db,28-01-2024,28-01-2024 19:00,19,high,158,5.0,False
2135,T-2fc301,A-7c4956,10-06-2024,10-06-2024 11:00,11,high,102,4.0,False
2137,T-b3f296,A-05f0e5,04-10-2023,04-10-2023 11:00,11,high,91,4.0,False
2138,T-000060,A-526d93,26-10-2023,29-10-2023 00:00,72,high,148,3.0,True
2141,T-000062,A-05d3b3,11-08-2024,11-08-2024 15:00,15,urgent,44,5.0,False
2142,T-000063,A-7dacce,20-01-2023,21-01-2023 02:00,26,high,5,4.0,False
2144,T-000064,A-068fc6,25-04-2024,26-04-2024 10:00,34,urgent,106,4.0,False
2147,T-000067,A-4a4c2d,15-11-2024,16-11-2024 20:00,44,high,128,5.0,False
2149,T-000068,A-f51f16,16-06-2023,16-06-2023 09:00,9,medium,73,3.0,False
2153,T-00006a,A-f1f639,21-04-2024,21-04-2024 21:00,21,urgent,90,4.0,False
2154,T-00006b,A-fb186e,11-01-2023,12-01-2023 19:00,43,medium,132,3.0,False
2156,T-00006d,A-1e6fc3,30-12-2023,30-12-2023 22:00,22,high,2,5.0,False
2161,T-000071,A-f5641b,31-05-2023,31-05-2023 04:00,4,urgent,46,3.0,False
2162,T-000072,A-37f969,25-07-2023,27-07-2023 22:00,70,medium,116,4.0,False
2167,T-000075,A-40a557,08-01-2023,09-01-2023 05:00,29,medium,146,3.0,False
2171,T-000078,A-65a46c,14-10-2023,16-10-2023 14:00,62,low,116,3.0,False
2175,T-000079,A-526d93,14-04-2024,16-04-2024 15:00,63,high,49,4.0,False
2178,T-00007b,A-32728c,25-01-2023,26-01-2023 16:00,40,medium,51,3.0,False
2181,T-00007e,A-eb2fdc,18-10-2023,18-10-2023 16:00,16,medium,50,5.0,False
2185,T-000081,A-19b2c8,28-11-2023,29-11-2023 00:00,24,medium,29,5.0,False
2189,T-000084,A-1619f8,16-02-2023,18-02-2023 11:00,59,low,2,5.0,False
2191,T-000086,A-cd458b,28-03-2024,30-03-2024 02:00,50,urgent,39,5.0,False
2194,T-000089,A-d5a319,17-09-2024,17-09-2024 17:00,17,low,132,4.0,True
2198,T-00008b,A-3b37d9,29-03-2023,29-03-2023 16:00,16,urgent,103,4.0,False
